country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",06-04-2025 14:00:00,25.0328,85.41948,NH3,2.0,3.0,2.0
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",06-04-2025 14:00:00,25.0328,85.41948,SO2,23.428571428571427,87.67038007863695,48.31651376146789
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",06-04-2025 14:00:00,30.735567,76.775714,PM2.5,33.0,193.0,93.0
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",06-04-2025 14:00:00,30.735567,76.775714,CO,38.0,81.0,50.0
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",06-04-2025 14:00:00,30.751462,76.762879,PM2.5,55.0,120.0,84.0
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",06-04-2025 14:00:00,21.194815,81.31477,SO2,11.0,41.0,20.0
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",06-04-2025 14:00:00,21.185571,81.343175,NH3,2.0,2.0,2.0
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",06-04-2025 14:00:00,25.599486,85.113666,SO2,1.0,3.0,1.0
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",06-04-2025 14:00:00,25.599486,85.113666,CO,4.0,106.0,33.0
India,Bihar,Patna,"Samanpura, Patna - BSPCB",06-04-2025 14:00:00,25.596727,85.085624,PM10,23.428571428571427,87.67038007863695,48.31651376146789
India,Bihar,Patna,"Samanpura, Patna - BSPCB",06-04-2025 14:00:00,25.596727,85.085624,OZONE,89.0,93.0,90.0
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",06-04-2025 14:00:00,26.1403345,85.3650192,SO2,8.0,9.0,9.0
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",06-04-2025 14:00:00,22.348441,82.549611,OZONE,35.0,36.0,36.0
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",06-04-2025 14:00:00,22.12665,83.483212,NH3,2.0,2.0,2.0
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",06-04-2025 14:00:00,22.12665,83.483212,OZONE,8.0,9.0,8.0
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",06-04-2025 14:00:00,22.1910172,83.5197009,PM2.5,24.0,66.0,49.0
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",06-04-2025 14:00:00,21.224231,81.40835,PM2.5,31.0,94.0,58.0
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",06-04-2025 14:00:00,21.224231,81.40835,NO2,17.0,91.0,41.0
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",06-04-2025 14:00:00,21.224231,81.40835,SO2,7.0,45.0,18.0
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",06-04-2025 14:00:00,21.224231,81.40835,OZONE,14.0,35.0,27.0
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",06-04-2025 14:00:00,22.08815,82.13737,PM2.5,44.0,98.0,74.0
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",06-04-2025 14:00:00,21.371751,81.664929,NO2,26.0,63.0,40.0
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",06-04-2025 14:00:00,21.371751,81.664929,CO,10.0,39.0,23.0
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",06-04-2025 14:00:00,22.06631475,83.33820077,SO2,6.0,17.0,8.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",06-04-2025 14:00:00,28.647622,77.315809,NH3,1.0,11.0,6.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",06-04-2025 14:00:00,28.647622,77.315809,OZONE,1.0,44.0,12.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",06-04-2025 14:00:00,28.7762,77.051074,NO2,7.0,85.0,42.0
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",06-04-2025 14:00:00,22.118125,83.140608,SO2,6.0,6.0,6.0
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",06-04-2025 14:00:00,22.118125,83.140608,CO,30.0,72.0,47.0
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",06-04-2025 14:00:00,21.237755,81.705301,NO2,15.0,25.0,21.0
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",06-04-2025 14:00:00,22.348441,82.549611,PM2.5,39.0,347.0,176.0
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",06-04-2025 14:00:00,21.258815,81.578979,PM10,35.0,89.0,53.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",06-04-2025 14:00:00,28.656756,77.227234,SO2,18.0,58.0,33.0
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",06-04-2025 14:00:00,28.530785,77.271255,PM2.5,52.0,339.0,165.0
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",06-04-2025 14:00:00,28.530785,77.271255,NO2,32.0,125.0,82.0
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",06-04-2025 14:00:00,28.530785,77.271255,SO2,11.0,33.0,20.0
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",06-04-2025 14:00:00,28.623763,77.287209,PM10,108.0,276.0,170.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",06-04-2025 14:00:00,28.6811736,77.3025234,OZONE,8.0,61.0,29.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-04-2025 14:00:00,28.628624,77.24106,NH3,6.0,10.0,8.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-04-2025 14:00:00,28.628624,77.24106,CO,16.0,71.0,35.0
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",06-04-2025 14:00:00,28.611281,77.237738,NO2,17.0,150.0,82.0
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-04-2025 14:00:00,28.60909,77.0325413,PM10,125.0,271.0,166.0
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",06-04-2025 14:00:00,28.5710274,77.0719006,NO2,8.0,76.0,30.0
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",06-04-2025 14:00:00,28.5627763,77.1180053,PM10,90.0,276.0,150.0
India,Delhi,Delhi,"Narela, Delhi - DPCC",06-04-2025 14:00:00,28.822836,77.101981,SO2,9.0,61.0,32.0
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",06-04-2025 14:00:00,28.6573814,77.1585447,NO2,13.0,131.0,65.0
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",06-04-2025 14:00:00,28.674045,77.131023,OZONE,1.0,302.0,20.0
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",06-04-2025 14:00:00,28.563262,77.186937,NO2,11.0,102.0,53.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",06-04-2025 14:00:00,28.498571,77.26484,NO2,41.0,109.0,72.0
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",06-04-2025 14:00:00,28.588333,77.221667,PM2.5,55.0,308.0,168.0
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-04-2025 14:00:00,28.60909,77.0325413,SO2,2.0,20.0,12.0
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",06-04-2025 14:00:00,23.016834,72.625775,CO,2.0,146.0,10.0
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",06-04-2025 14:00:00,23.016834,72.625775,OZONE,2.0,92.0,38.0
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",06-04-2025 14:00:00,23.041137,72.456691,PM2.5,47.0,305.0,123.0
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",06-04-2025 14:00:00,23.041137,72.456691,PM10,46.0,157.0,90.0
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",06-04-2025 14:00:00,23.041137,72.456691,CO,30.0,86.0,37.0
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",06-04-2025 14:00:00,23.041137,72.456691,OZONE,2.0,48.0,19.0
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",06-04-2025 14:00:00,23.04307,72.562968,PM10,50.0,126.0,85.0
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",06-04-2025 14:00:00,22.977134,72.553024,OZONE,1.0,33.0,7.0
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",06-04-2025 14:00:00,23.002657,72.591912,PM2.5,14.0,168.0,49.0
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",06-04-2025 14:00:00,23.020509,72.579261,PM2.5,9.0,279.0,77.0
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",06-04-2025 14:00:00,23.020509,72.579261,NO2,9.0,97.0,29.0
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",06-04-2025 14:00:00,23.020509,72.579261,NH3,4.0,22.0,8.0
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",06-04-2025 14:00:00,28.699793,77.165453,NH3,10.0,21.0,15.0
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",06-04-2025 14:00:00,28.699793,77.165453,OZONE,5.0,303.0,273.0
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",06-04-2025 14:00:00,23.107969,72.574648,PM10,36.0,161.0,98.0
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",06-04-2025 14:00:00,28.6514781,77.1473105,NH3,4.0,8.0,6.0
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",06-04-2025 14:00:00,28.6514781,77.1473105,OZONE,16.0,60.0,36.0
India,Delhi,Delhi,"Rohini, Delhi - DPCC",06-04-2025 14:00:00,28.732528,77.11992,PM10,109.0,425.0,266.0
India,Delhi,Delhi,"Rohini, Delhi - DPCC",06-04-2025 14:00:00,28.732528,77.11992,CO,16.0,104.0,51.0
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",06-04-2025 14:00:00,23.04307,72.562968,CO,14.0,152.0,23.0
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",06-04-2025 14:00:00,23.107969,72.574648,SO2,10.0,42.0,20.0
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",06-04-2025 14:00:00,23.016834,72.625775,SO2,12.0,112.0,61.0
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",06-04-2025 14:00:00,28.672342,77.31526,SO2,9.0,25.0,16.0
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",06-04-2025 14:00:00,12.951913,77.539784,NH3,1.0,2.0,1.0
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",06-04-2025 14:00:00,12.9756843,77.5660749,NO2,31.0,35.0,33.0
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",06-04-2025 14:00:00,12.938539,77.5901,PM2.5,8.0,37.0,24.0
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",06-04-2025 14:00:00,12.938539,77.5901,PM10,18.0,44.0,32.0
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",06-04-2025 14:00:00,12.938539,77.5901,NO2,11.0,44.0,21.0
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",06-04-2025 14:00:00,12.938539,77.5901,OZONE,17.0,218.0,218.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",06-04-2025 14:00:00,12.920984,77.584908,PM2.5,16.0,58.0,34.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",06-04-2025 14:00:00,12.920984,77.584908,PM10,23.0,72.0,46.0
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",06-04-2025 14:00:00,23.163798,72.677768,PM2.5,61.0,379.0,127.0
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",06-04-2025 14:00:00,23.163798,72.677768,PM10,57.0,304.0,105.0
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",06-04-2025 14:00:00,23.163798,72.677768,SO2,4.0,34.0,10.0
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",06-04-2025 14:00:00,23.163798,72.677768,CO,6.0,62.0,15.0
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",06-04-2025 14:00:00,23.163798,72.677768,OZONE,2.0,64.0,28.0
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",06-04-2025 14:00:00,23.243639,72.68994,OZONE,2.0,53.0,22.0
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",06-04-2025 14:00:00,34.066206,74.81982,NH3,2.0,2.0,2.0
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",06-04-2025 14:00:00,16.172806,75.659694,NO2,9.0,10.0,9.0
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",06-04-2025 14:00:00,16.172806,75.659694,NH3,1.0,2.0,1.0
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",06-04-2025 14:00:00,16.172806,75.659694,CO,14.0,38.0,23.0
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",06-04-2025 14:00:00,15.888653,74.541751,NH3,2.0,3.0,2.0
India,Gujarat,Surat,"Science Center, Surat - SMC",06-04-2025 14:00:00,21.170046,72.795405,PM2.5,11.0,72.0,30.0
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",06-04-2025 14:00:00,20.362421,72.918013,PM2.5,32.0,233.0,114.0
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",06-04-2025 14:00:00,20.362421,72.918013,SO2,28.0,38.0,37.0
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",06-04-2025 14:00:00,15.888653,74.541751,OZONE,19.0,20.0,19.0
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",06-04-2025 14:00:00,12.951913,77.539784,PM10,44.0,129.0,70.0
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",06-04-2025 14:00:00,13.0270199,77.494094,SO2,4.0,16.0,8.0
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",06-04-2025 14:00:00,12.921418,77.502466,PM2.5,56.0,57.0,56.0
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",06-04-2025 14:00:00,28.3153,76.9143,PM10,26.0,55.0,39.0
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",06-04-2025 14:00:00,23.221714,72.654328,NH3,5.0,6.0,5.0
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",06-04-2025 14:00:00,22.969611,72.6435,NO2,33.0,69.0,47.0
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",06-04-2025 14:00:00,15.3714823,75.1160168,SO2,2.0,3.0,2.0
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",06-04-2025 14:00:00,17.321993,76.822628,PM10,42.0,107.0,75.0
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",06-04-2025 14:00:00,17.336318,76.847397,NO2,10.0,18.0,13.0
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",06-04-2025 14:00:00,17.336318,76.847397,CO,33.0,48.0,36.0
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",06-04-2025 14:00:00,15.34763,76.181767,SO2,10.0,28.0,18.0
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",06-04-2025 14:00:00,12.415911,75.73505,NH3,1.0,2.0,1.0
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",06-04-2025 14:00:00,12.415911,75.73505,CO,9.0,18.0,14.0
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",06-04-2025 14:00:00,12.415911,75.73505,OZONE,3.0,6.0,5.0
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",06-04-2025 14:00:00,12.88925,74.853,NH3,1.0,2.0,2.0
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",06-04-2025 14:00:00,12.990328,77.5431385,CO,26.0,44.0,34.0
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",06-04-2025 14:00:00,12.917348,77.622813,PM2.5,23.0,60.0,39.0
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",06-04-2025 14:00:00,12.917348,77.622813,PM10,41.0,133.0,96.0
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",06-04-2025 14:00:00,12.917348,77.622813,NO2,21.0,67.0,41.0
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",06-04-2025 14:00:00,14.4758,75.9052,OZONE,19.0,20.0,19.0
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",06-04-2025 14:00:00,15.459706,75.008381,NO2,16.0,20.0,19.0
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",06-04-2025 14:00:00,15.411456,75.638133,PM10,30.0,52.0,40.0
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",06-04-2025 14:00:00,13.328028,75.797056,PM10,23.428571428571427,87.67038007863695,48.31651376146789
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",06-04-2025 14:00:00,13.328028,75.797056,CO,23.428571428571427,87.67038007863695,48.31651376146789
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",06-04-2025 14:00:00,15.3714823,75.1160168,PM10,46.0,47.0,47.0
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",06-04-2025 14:00:00,15.34763,76.181767,PM10,16.0,41.0,25.0
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",06-04-2025 14:00:00,15.411456,75.638133,SO2,15.0,23.0,19.0
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",06-04-2025 14:00:00,10.5324,76.2159,SO2,1.0,1.0,1.0
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",06-04-2025 14:00:00,23.264759,77.381568,PM10,68.0,119.0,88.0
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",06-04-2025 14:00:00,23.264759,77.381568,SO2,6.0,7.0,7.0
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",06-04-2025 14:00:00,23.264759,77.381568,CO,14.0,40.0,32.0
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",06-04-2025 14:00:00,23.233584,77.400574,PM10,81.0,146.0,110.0
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",06-04-2025 14:00:00,23.233584,77.400574,NO2,23.0,82.0,45.0
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",06-04-2025 14:00:00,12.21041,76.37376,OZONE,12.0,88.0,32.0
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",06-04-2025 14:00:00,13.94,75.555917,NO2,12.0,25.0,20.0
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",06-04-2025 14:00:00,13.377516,77.099072,PM10,74.0,173.0,121.0
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",06-04-2025 14:00:00,12.88925,74.853,SO2,6.0,8.0,7.0
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",06-04-2025 14:00:00,12.88925,74.853,CO,22.0,34.0,28.0
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",06-04-2025 14:00:00,12.21041,76.37376,PM2.5,14.0,30.0,22.0
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",06-04-2025 14:00:00,12.21041,76.37376,NO2,10.0,32.0,20.0
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",06-04-2025 14:00:00,16.7602,77.1428,NH3,3.0,4.0,3.0
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",06-04-2025 14:00:00,16.7602,77.1428,SO2,11.0,19.0,15.0
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",06-04-2025 14:00:00,10.073232,76.302765,SO2,3.0,3.0,3.0
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",06-04-2025 14:00:00,10.073232,76.302765,CO,14.0,63.0,22.0
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",06-04-2025 14:00:00,8.8787,76.6073,PM2.5,28.0,35.0,32.0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",06-04-2025 14:00:00,8.5149093,76.9435879,PM2.5,8.0,51.0,23.0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",06-04-2025 14:00:00,8.5149093,76.9435879,NO2,8.0,15.0,11.0
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",06-04-2025 14:00:00,26.259242,78.216432,NH3,9.0,18.0,13.0
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",06-04-2025 14:00:00,26.259242,78.216432,CO,27.0,113.0,44.0
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",06-04-2025 14:00:00,26.200388,78.147714,PM10,76.0,259.0,133.0
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",06-04-2025 14:00:00,26.259242,78.216432,PM10,75.0,285.0,168.0
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",06-04-2025 14:00:00,23.81748678,79.446246,PM10,13.0,76.0,48.0
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",06-04-2025 14:00:00,22.431,75.5213,NO2,45.0,140.0,87.0
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",06-04-2025 14:00:00,23.182719,75.768218,PM10,22.0,111.0,66.0
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",06-04-2025 14:00:00,23.182719,75.768218,NO2,15.0,36.0,25.0
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",06-04-2025 14:00:00,19.10122,74.73339,PM10,79.0,426.0,153.0
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",06-04-2025 14:00:00,19.10122,74.73339,SO2,3.0,18.0,8.0
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",06-04-2025 14:00:00,20.719516,77.000253,NO2,16.0,78.0,34.0
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",06-04-2025 14:00:00,20.719516,77.000253,SO2,13.0,23.0,20.0
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",06-04-2025 14:00:00,20.9402359,77.7895248,OZONE,1.0,83.0,42.0
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",06-04-2025 14:00:00,20.939198,77.765701,NO2,4.0,72.0,24.0
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",06-04-2025 14:00:00,23.218135,79.95777,PM2.5,19.0,78.0,52.0
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",06-04-2025 14:00:00,23.50016,80.23284,OZONE,6.0,145.0,72.0
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",06-04-2025 14:00:00,24.2613009,80.7231783,NO2,11.0,12.0,11.0
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",06-04-2025 14:00:00,24.2613009,80.7231783,SO2,4.0,5.0,4.0
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",06-04-2025 14:00:00,22.431,75.5213,SO2,7.0,36.0,14.0
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",06-04-2025 14:00:00,22.431,75.5213,CO,26.0,107.0,49.0
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",06-04-2025 14:00:00,22.678,75.8559,SO2,57.0,67.0,61.0
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",06-04-2025 14:00:00,22.7084,75.8815,PM2.5,32.0,229.0,82.0
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",06-04-2025 14:00:00,23.8640158,78.80289321,NO2,8.0,120.0,59.0
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",06-04-2025 14:00:00,24.10897,82.64558,PM2.5,42.0,435.0,190.0
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",06-04-2025 14:00:00,20.939198,77.765701,OZONE,1.0,91.0,44.0
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",06-04-2025 14:00:00,19.8389439,75.244448,NH3,9.0,10.0,9.0
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",06-04-2025 14:00:00,23.163174,79.973061,CO,12.0,50.0,33.0
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",06-04-2025 14:00:00,23.142888,79.916147,SO2,23.428571428571427,87.67038007863695,48.31651376146789
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",06-04-2025 14:00:00,23.142888,79.916147,CO,23.428571428571427,87.67038007863695,48.31651376146789
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",06-04-2025 14:00:00,23.10844,77.511428,SO2,5.0,76.0,24.0
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",06-04-2025 14:00:00,22.624758,75.675238,NO2,3.0,31.0,11.0
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",06-04-2025 14:00:00,23.163174,79.973061,PM10,62.0,118.0,94.0
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",06-04-2025 14:00:00,23.163174,79.973061,NO2,23.0,66.0,49.0
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",06-04-2025 14:00:00,23.8640158,78.80289321,PM2.5,16.0,98.0,54.0
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",06-04-2025 14:00:00,20.918946,74.776388,PM2.5,38.0,70.0,51.0
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",06-04-2025 14:00:00,20.918946,74.776388,CO,6.0,68.0,15.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",06-04-2025 14:00:00,21.001264,75.565602,PM10,60.0,125.0,88.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",06-04-2025 14:00:00,21.001264,75.565602,OZONE,1.0,98.0,53.0
